         MJD         m       dm   uJy  duJy F  err   chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs
58259.360075 19.401649      NaN     9    18 c    0    1.60 186.44456 12.66691  4209.09 10044.83 2.76 2.63 -35.3 -0.412    19.38 20.79 02a58259o0039c
58259.366625 19.212347      NaN   -20    25 c    0    1.15 186.44456 12.66691  9208.76   379.58 2.83 2.65  40.4 -0.397    19.42 20.87 02a58259o0051c
58259.371657 19.115465      NaN    10    24 c    0    1.09 186.44456 12.66691  4189.73 10004.85 2.76 2.66 -33.5 -0.415    19.39 20.80 02a58259o0061c
58259.378852 19.569016      NaN    -9    18 c    0    1.55 186.44456 12.66691  4247.35 10084.20 2.93 2.73  -0.0 -0.433    19.35 20.80 02a58259o0074c
58259.379764 19.169763      NaN    -6    26 c    0    0.96 186.44456 12.66691  9190.51   338.87 2.88 2.67  44.3 -0.401    19.41 20.87 02a58259o0076c
58259.392224 19.014394      NaN   -65    30 c    0    0.94 186.44456 12.66691  9247.58   418.26 3.07 2.87  37.0 -0.403    19.35 20.87 02a58259o0103c
58259.393138 19.401649      NaN    -7    21 c    0    1.18 186.44456 12.66691  4267.51  9963.50 2.96 2.81  -6.2 -0.436    19.28 20.79 02a58259o0105c
58259.399308 18.836735      NaN    37    23 c    0    0.74 186.44456 12.66691  9269.72   298.59 3.10 2.77  38.5 -0.390    19.34 20.87 02a58259o0117c
58279.354673 19.696897      NaN   -11    16 c    0    1.26 186.44456 12.66691  4131.23  9901.96 2.74 2.56 -47.4 -0.414    19.45 21.19 02a58279o0238c
58279.358778 19.142275      NaN    20    20 c    0    0.78 186.44456 12.66691  9131.48   239.07 2.76 2.62  37.3 -0.386    19.49 21.27 02a58279o0246c
58279.366011 19.631075      NaN   -18    17 c    0    1.52 186.44456 12.66691  4113.03  9862.00 2.74 2.58 -39.6 -0.420    19.42 21.16 02a58279o0261c
